Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,Videoshowstart,Videoshowstop,VideoshowRT,response.keys,response.corr,response.rt,total_score,Left_3.started,response_2.keys,response_2.corr,response_2.rt,response_3.keys,response_3.corr,response_3.rt,text_2.started,text_5.started,text_6.started,text_6.stopped,key_resp.keys,key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,10,0,10,0,,,,,,,,,0,1,1,4,,,,1005.2182297999971,1006.2932831999497,1.0750533999525942,,,,83,,,,,right,0,1.0533585000084713,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,10,0,10,0,,,,,,,,,0,2,2,3,,,,1010.2454922999605,1011.4429391999729,1.1974469000124373,,,,84,,,,,left,1,1.1795566999935545,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,10,0,10,0,,,,,,,,,0,3,3,5,,,,1015.3705523999524,1016.209679499967,0.8391271000145935,,,,85,,,,,left,1,0.8139331999700516,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,10,0,10,0,,,,,,,,,0,4,4,1,,,,1020.1304035999929,1021.160471399955,1.0300677999621257,,,,83,,,,,left,0,0.9974916999926791,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,10,0,10,0,,,,,,,,,0,5,5,2,,,,1025.0949834999628,1025.6763990999898,0.5814156000269577,,,,84,,,,,right,1,0.5609201000188477,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.201453400019,1032.201453400019,1032.201453400019,1033.2014755000127,space,1.9399806000292301,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,11,0,11,0,0,0,0,4,,,,,,,,,,,,1031.5833661999786,1032.3598534999765,0.7764872999978252,left,1,0.7440196000388823,85,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,11,0,11,0,0,1,1,0,,,,,,,,,,,,1036.2584715999546,1037.4430199999479,1.1845483999932185,right,1,1.1665559000102803,86,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,11,0,11,0,0,2,2,1,,,,,,,,,,,,1041.3454636999522,1042.3432406999636,0.9977770000114106,right,1,0.9660382000147365,87,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,11,0,11,0,0,3,3,3,,,,,,,,,,,,1046.2697812999832,1047.2012251999695,0.9314438999863341,left,1,0.9065807000151835,88,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,11,0,11,0,0,4,4,2,,,,,,,,,,,,1051.139143199951,1051.9098404999822,0.7706973000313155,right,1,0.7410211999667808,89,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,11,0,11,0,0,5,5,5,,,,,,,,,,,,1055.811035199964,1056.560295399977,0.7492602000129409,left,1,0.7257298000040464,90,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,11,0,11,0,,,,,0,0,0,2,,,,,,,,1060.523645899957,1061.9431851999834,1.419539300026372,,,,91,1065.9212793000042,right,1,1.3880783000495285,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,11,0,11,0,,,,,0,1,1,3,,,,,,,,1065.836754799995,1066.643344399985,0.8065895999898203,,,,92,1071.2343107000343,left,1,0.7793424999690615,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,11,0,11,0,,,,,0,2,2,1,,,,,,,,1070.5598348999629,1071.5267580999644,0.9669232000014745,,,,93,1075.9574490000377,right,1,0.9358228999772109,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,11,0,11,0,,,,,0,3,3,0,,,,,,,,1075.4746754999505,1077.357421499968,1.8827460000175051,,,,94,1080.8722057000268,right,1,1.8413460000301711,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,11,0,11,0,,,,,0,4,4,4,,,,,,,,1081.304178499966,1083.5438904999755,2.239712000009604,,,,95,1086.701719900011,left,1,2.2163639000500552,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,11,0,11,0,,,,,0,5,5,5,,,,,,,,1087.46331859997,1088.4765647999593,1.0132461999892257,,,,96,1092.860936800018,left,1,0.9846753000165336,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,11,0,11,0,,,,,,,,,0,0,0,1,,,,1092.399179,1093.1267171999789,0.7275381999788806,,,,97,,,,,right,1,0.7048254999681376,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,11,0,11,0,,,,,,,,,0,1,1,5,,,,1097.082100300002,1098.2929951999686,1.2108948999666609,,,,98,,,,,left,1,1.1825307999970391,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,11,0,11,0,,,,,,,,,0,2,2,4,,,,1102.242701799958,1102.9939202999813,0.7512185000232421,,,,96,,,,,right,0,0.73309860000154,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,11,0,11,0,,,,,,,,,0,3,3,0,,,,1106.9460453999927,1108.3597341999994,1.4136888000066392,,,,97,,,,,right,1,1.3810998999979347,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,11,0,11,0,,,,,,,,,0,4,4,2,,,,1112.2613248999696,1113.759860799997,1.4985359000274912,,,,95,,,,,left,0,1.4825458999839611,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,11,0,11,0,,,,,,,,,0,5,5,3,,,,1117.6577310999855,1118.7930383999483,1.135307299962733,,,,93,,,,,right,0,1.118017399974633,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.3183459999855,1125.3183459999855,1125.3183459999855,1126.3183034000103,space,1.8310667999903671,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,12,0,12,0,0,0,0,3,,,,,,,,,,,,1124.543577399978,1125.393332299951,0.8497548999730498,left,1,0.8170435999636538,94,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,12,0,12,0,0,1,1,0,,,,,,,,,,,,1129.3474307999713,1130.193048999994,0.8456182000227273,right,1,0.8295280000311323,95,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,12,0,12,0,0,2,2,4,,,,,,,,,,,,1134.1041337999632,1134.866709999973,0.7625762000097893,left,1,0.7355224999482743,96,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,12,0,12,0,0,3,3,5,,,,,,,,,,,,1138.8423791999812,1140.2600525000016,1.4176733000203967,right,0,1.399482499982696,94,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,12,0,12,0,0,4,4,2,,,,,,,,,,,,1144.220812399988,1144.97691019997,0.7560977999819443,left,0,0.7312168999924324,92,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,12,0,12,0,0,5,5,1,,,,,,,,,,,,1148.8885062999907,1149.5433694999665,0.6548631999758072,right,1,0.6317792000481859,93,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,12,0,12,0,,,,,0,0,0,0,,,,,,,,1153.4681922000018,1154.193359399971,0.7251671999692917,,,,94,1158.8657133000088,right,1,0.7081701999995857,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,12,0,12,0,,,,,0,1,1,3,,,,,,,,1158.1096062999568,1158.9102515999693,0.8006453000125475,,,,95,1163.5072005999973,left,1,0.777892799989786,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,12,0,12,0,,,,,0,2,2,4,,,,,,,,1162.8257084999932,1163.7266981999855,0.9009896999923512,,,,96,1168.2233229000121,left,1,0.8783223000355065,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,12,0,12,0,,,,,0,3,3,1,,,,,,,,1167.617930599954,1168.4267192999832,0.808788700029254,,,,97,1173.01550400001,right,1,0.7895657000481151,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,12,0,12,0,,,,,0,4,4,5,,,,,,,,1172.378900599957,1173.4104852999444,1.0315846999874339,,,,98,1177.776530000032,left,1,1.0132414000108838,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,12,0,12,0,,,,,0,5,5,2,,,,,,,,1177.3593942999723,1178.2441301999497,0.884735899977386,,,,99,1182.7569368000259,right,1,0.8649002000456676,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,12,0,12,0,,,,,,,,,0,0,0,3,,,,1182.1851052999846,1183.026831700001,0.8417264000163414,,,,100,,,,,left,1,0.8239038999890909,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,12,0,12,0,,,,,,,,,0,1,1,5,,,,1186.9406394999824,1188.0267502999632,1.0861107999808155,,,,101,,,,,left,1,1.0591222000075504,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,12,0,12,0,,,,,,,,,0,2,2,0,,,,1192.0129871999961,1192.777055799961,0.7640685999649577,,,,102,,,,,right,1,0.7394972000038251,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,12,0,12,0,,,,,,,,,0,3,3,4,,,,1196.6969423999544,1197.9766243999475,1.2796819999930449,,,,103,,,,,left,1,1.2544980999664403,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,12,0,12,0,,,,,,,,,0,4,4,1,,,,1201.890332799987,1203.2933162999689,1.4029834999819286,,,,101,,,,,left,0,1.3726476999581791,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,12,0,12,0,,,,,,,,,0,5,5,2,,,,1207.1984850000008,1208.5934054999962,1.3949204999953508,,,,102,,,,,right,1,1.3622702999855392,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.1352245000307,1215.1352245000307,1215.1352245000307,1216.1350959999836,space,12.822089400026016,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,13,0,13,0,0,0,0,5,,,,,,,,,,,,1225.4036079999642,1226.3267598999664,0.9231519000022672,left,1,0.9007438999833539,103,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,13,0,13,0,0,1,1,3,,,,,,,,,,,,1230.2710750999977,1230.9439368000021,0.6728617000044324,left,1,0.6489746000152081,104,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,13,0,13,0,0,2,2,1,,,,,,,,,,,,1234.901485999988,1235.8778022999759,0.9763162999879569,right,1,0.9559207999845967,105,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,13,0,13,0,0,3,3,2,,,,,,,,,,,,1239.7732946999604,1240.7435011999914,0.970206500031054,right,1,0.9459502000245266,106,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,13,0,13,0,0,4,4,4,,,,,,,,,,,,1244.6840886999853,1245.5100987999467,0.8260100999614224,left,1,0.8036634000018239,107,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,13,0,13,0,0,5,5,0,,,,,,,,,,,,1249.4365463999566,1250.3935703999596,0.9570240000030026,right,1,0.93105579999974,108,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,13,0,13,0,,,,,0,0,0,0,,,,,,,,1254.3400699999765,1255.760227699997,1.4201577000203542,,,,109,1259.737722299993,right,1,1.3967706999974325,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,13,0,13,0,,,,,0,1,1,4,,,,,,,,1259.660178399994,1260.9768963999813,1.3167179999873042,,,,110,1265.0578056999948,left,1,1.2923781999852508,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,13,0,13,0,,,,,0,2,2,3,,,,,,,,1264.9418090999825,1266.4267830999452,1.4849739999626763,,,,108,1270.3394440999837,None,0,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,13,0,13,0,,,,,0,3,3,2,,,,,,,,1270.342998499982,1271.510063099966,1.1670645999838598,,,,109,1275.7406271999935,right,1,1.138162099989131,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,13,0,13,0,,,,,0,4,4,5,,,,,,,,1275.4168021999649,1276.2769544999464,0.8601522999815643,,,,110,1280.8144600000232,left,1,0.830716600001324,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,13,0,13,0,,,,,0,5,5,1,,,,,,,,1280.1627628999995,1281.1943180999951,1.031555199995637,,,,111,1285.56037620001,right,1,1.0054763000225648,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,13,0,13,0,,,,,,,,,0,0,0,4,,,,1285.1574437999516,1286.0101587999961,0.8527150000445545,,,,112,,,,,left,1,0.8272964999778196,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,13,0,13,0,,,,,,,,,0,1,1,0,,,,1289.9604684999795,1290.8937557999743,0.9332872999948449,,,,113,,,,,right,1,0.9120363999973051,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,13,0,13,0,,,,,,,,,0,2,2,5,,,,1294.7977984999889,1295.577081699972,0.7792831999831833,,,,114,,,,,left,1,0.753980599984061,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,13,0,13,0,,,,,,,,,0,3,3,1,,,,1299.4648536999593,1300.1935366999824,0.7286830000230111,,,,115,,,,,right,1,0.7110815000487491,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,13,0,13,0,,,,,,,,,0,4,4,3,,,,1304.104057999968,1304.7605443999637,0.6564863999956287,,,,116,,,,,left,1,0.6310893999761902,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,13,0,13,0,,,,,,,,,0,5,5,2,,,,1308.6528650999535,1309.4451531999512,0.7922880999976769,,,,117,,,,,right,1,0.7718740000273101,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.9854215999949,1315.9854215999949,1315.9854215999949,1316.9853471000097,space,1.4204887000378221,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,14,0,14,0,0,0,0,0,,,,,,,,,,,,1314.8307057999773,1315.9437594999908,1.1130537000135519,right,1,1.0809268999728374,118,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,14,0,14,0,0,1,1,2,,,,,,,,,,,,1319.907253399957,1320.9568057999713,1.0495524000143632,right,1,1.0138273000484332,119,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,14,0,14,0,0,2,2,4,,,,,,,,,,,,1324.8647599999676,1325.6438480999786,0.7790881000109948,left,1,0.7592484999913722,120,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,14,0,14,0,0,3,3,5,,,,,,,,,,,,1329.5479130999884,1330.5774535999517,1.029540499963332,left,1,1.0033818000229076,121,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,14,0,14,0,0,4,4,3,,,,,,,,,,,,1334.5018367999583,1335.5604015999706,1.058564800012391,left,1,1.0261270999908447,122,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,14,0,14,0,0,5,5,1,,,,,,,,,,,,1339.4589676999603,1340.7435551999952,1.2845875000348315,left,0,1.2523688999935985,120,,,,,,,,,,,,,,fouad,2023-07-16_15h05.07.441,Rewa's Exp,2023.1.2,60.019290207014336,
